season,week,home_team,away_team,home_score,away_score,neutral,spread_line,total_line
2014,4,DAL,NO,38,17,0,-3.0,53.5
2014,4,SF,PHI,26,21,0,3.5,48.5
2014,4,PIT,TB,24,27,0,7.5,44.5
2014,4,IND,TEN,41,17,0,7.5,45.5
2014,4,KC,NE,41,14,0,-3.0,45.0
2014,5,GB,MIN,42,10,0,8.5,46.5
2014,5,DEN,ARI,41,20,0,8.0,47.0
2014,5,NYG,ATL,30,20,0,4.0,50.5
2014,5,IND,BAL,20,13,0,2.5,49.5
2014,5,DET,BUF,14,17,0,4.5,43.0
2014,5,CAR,CHI,31,24,0,1.5,46.5
2014,5,NE,CIN,43,17,0,-2.5,46.0
2014,5,TEN,CLE,28,29,0,-1.0,44.5
2014,5,DAL,HOU,20,17,0,5.0,47.5
2014,5,SF,KC,22,17,0,4.0,43.5
2014,5,LAC,NYJ,31,0,0,7.0,44.5
2014,5,JAX,PIT,9,17,0,-6.0,47.0
2014,5,PHI,LA,34,28,0,3.5,48.0
2014,5,NO,TB,37,31,0,11.0,47.5
2014,5,WAS,SEA,17,27,0,-7.0,45.5
2014,6,HOU,IND,28,33,0,-2.5,46.0
2014,6,TB,BAL,17,48,0,-3.5,44.0
2014,6,CIN,CAR,37,37,0,7.0,43.5
2014,6,ATL,CHI,13,27,0,3.5,55.5
2014,6,SEA,DAL,23,30,0,10.0,47.0
2014,6,NYJ,DEN,17,31,0,-10.0,47.0
2014,6,MIN,DET,3,17,0,1.0,43.0
2014,6,MIA,GB,24,27,0,-1.5,46.5
2014,6,TEN,JAX,16,14,0,4.0,42.5
2014,6,BUF,NE,22,37,0,1.0,44.0
2014,6,PHI,NYG,27,0,0,1.0,50.5
2014,6,CLE,PIT,31,10,0,2.5,46.5
2014,6,LV,LAC,28,31,0,-7.0,43.5
2014,6,ARI,WAS,30,20,0,5.0,47.0
2014,6,LA,SF,17,31,0,-3.5,44.0
2014,7,NE,NYJ,27,25,0,9.5,44.5
2014,7,LV,ARI,13,24,0,-3.5,46.0
2014,7,BAL,ATL,29,7,0,7.0,49.5
2014,7,GB,CAR,38,17,0,6.5,48.5
2014,7,IND,CIN,27,0,0,3.0,50.5
2014,7,JAX,CLE,24,6,0,-4.0,44.5
2014,7,LAC,KC,20,23,0,3.0,46.0
2014,7,CHI,MIA,14,27,0,3.0,47.5
2014,7,BUF,MIN,17,16,0,7.0,43.5
2014,7,DET,NO,24,23,0,1.5,45.5
2014,7,DAL,NYG,31,21,0,5.0,47.0
2014,7,LA,SEA,28,26,0,-7.0,43.5
2014,7,DEN,SF,42,17,0,7.0,48.0
2014,7,WAS,TEN,19,17,0,6.0,46.0
2014,7,PIT,HOU,30,23,0,3.0,44.5
2014,8,DEN,LAC,35,21,0,9.0,51.0
2014,8,CIN,BAL,27,24,0,-2.5,44.5
2014,8,NYJ,BUF,23,43,0,3.0,40.0
2014,8,NE,CHI,51,23,0,5.5,51.0
2014,8,ATL,DET,21,22,1,-3.5,45.0
2014,8,NO,GB,44,23,0,2.0,55.0
2014,8,TEN,HOU,16,30,0,-3.5,43.0
2014,8,PIT,IND,51,34,0,-5.0,48.0
2014,8,JAX,MIA,13,27,0,-7.0,42.0
2014,8,TB,MIN,13,19,0,1.0,43.0
2014,8,CLE,LV,23,13,0,6.5,44.5
2014,8,ARI,PHI,24,20,0,1.0,49.0
2014,8,CAR,SEA,9,13,0,-6.0,44.5
2014,8,KC,LA,34,7,0,7.5,44.5
2014,8,DAL,WAS,17,20,0,9.5,49.0
2014,9,CAR,NO,10,28,0,-3.0,48.5
2014,9,DAL,ARI,17,28,0,1.5,45.0
2014,9,PIT,BAL,43,23,0,2.5,47.5
2014,9,NE,DEN,43,21,0,-3.0,52.5
2014,9,CIN,JAX,33,23,0,10.0,44.0
2014,9,KC,NYJ,24,10,0,9.5,41.5
2014,9,SEA,LV,30,24,0,13.5,43.5
2014,9,HOU,PHI,21,31,0,-1.5,48.5
2014,9,MIA,LAC,37,0,0,3.0,45.5
2014,9,SF,LA,10,13,0,10.5,44.0
2014,9,CLE,TB,22,17,0,7.0,44.0
2014,9,MIN,WAS,29,26,0,-1.0,43.5
2014,9,NYG,IND,24,40,0,-3.0,51.0
2014,10,CIN,CLE,3,24,0,6.5,45.5
2014,10,TB,ATL,17,27,0,-3.5,47.0
2014,10,GB,CHI,55,14,0,9.5,53.0
2014,10,JAX,DAL,17,31,1,-7.5,45.0
2014,10,LV,DEN,17,41,0,-13.0,50.5
2014,10,BUF,KC,13,17,0,2.0,42.0
2014,10,DET,MIA,20,16,0,3.0,43.0
2014,10,SEA,NYG,38,17,0,9.0,44.5
2014,10,NYJ,PIT,20,13,0,-4.5,47.0
2014,10,NO,SF,24,27,0,6.0,49.5
2014,10,ARI,LA,31,14,0,7.0,43.0
2014,10,BAL,TEN,21,7,0,10.5,44.5
2014,10,PHI,CAR,45,21,0,7.0,48.5
2014,11,MIA,BUF,22,9,0,4.0,40.5
2014,11,CAR,ATL,17,19,0,-2.5,46.5
2014,11,NO,CIN,10,27,0,8.5,51.0
2014,11,LA,DEN,22,7,0,-8.0,49.5
2014,11,ARI,DET,14,6,0,-1.0,41.5
2014,11,CLE,HOU,7,23,0,4.5,42.0
2014,11,CHI,MIN,21,13,0,2.5,46.5
2014,11,IND,NE,20,42,0,3.0,58.0
2014,11,LAC,LV,13,6,0,10.5,45.5
2014,11,GB,PHI,53,20,0,4.5,55.5
2014,11,KC,SEA,24,20,0,-1.0,43.5
2014,11,NYG,SF,10,16,0,-4.0,45.0
2014,11,WAS,TB,7,27,0,6.5,45.5
2014,11,TEN,PIT,24,27,0,-7.0,46.5
2014,12,LV,KC,24,20,0,-7.5,42.0
2014,12,SEA,ARI,19,3,0,7.5,42.0
2014,12,HOU,CIN,13,22,0,3.0,44.5
2014,12,ATL,CLE,24,26,0,3.0,48.5
2014,12,NYG,DAL,28,31,0,-4.0,48.5
2014,12,NE,DET,34,9,0,7.5,47.5
2014,12,MIN,GB,21,24,0,-7.5,50.0
2014,12,IND,JAX,23,3,0,13.0,49.0
2014,12,DEN,MIA,39,36,0,6.5,47.5
2014,12,LAC,LA,27,24,0,4.0,43.5
2014,12,CHI,TB,21,13,0,4.0,47.0
2014,12,PHI,TEN,43,24,0,11.0,49.0
2014,12,SF,WAS,17,13,0,9.0,44.0
2014,12,NO,BAL,27,34,0,2.5,50.5
2014,12,BUF,NYJ,38,3,1,2.5,42.0
2014,13,DET,CHI,34,17,0,7.5,46.0
2014,13,DAL,PHI,10,33,0,3.0,56.5
2014,13,SF,SEA,3,19,0,1.0,40.0
2014,13,ATL,ARI,29,18,0,-1.5,45.5
2014,13,MIN,CAR,31,13,0,2.5,41.5
2014,13,TB,CIN,13,14,0,-6.0,43.5
2014,13,BUF,CLE,26,10,0,3.0,42.0
2014,13,KC,DEN,16,29,0,1.0,49.0
2014,13,GB,NE,26,21,0,3.0,57.0
2014,13,PIT,NO,32,35,0,3.5,54.5
2014,13,JAX,NYG,25,24,0,-3.0,44.0
2014,13,LA,LV,52,0,0,6.5,43.0
2014,13,BAL,LAC,33,34,0,6.5,45.5
2014,13,HOU,TEN,45,21,0,7.0,43.0
2014,13,IND,WAS,49,27,0,7.5,48.5
2014,13,NYJ,MIA,13,16,0,-6.5,41.5
2014,14,CHI,DAL,28,41,0,-3.5,50.5
2014,14,MIA,BAL,13,28,0,3.0,45.0
2014,14,DEN,BUF,24,17,0,9.0,47.0
2014,14,NO,CAR,10,41,0,8.5,50.5
2014,14,JAX,HOU,13,27,0,-6.5,41.5
2014,14,CLE,IND,24,25,0,-3.0,50.0
2014,14,ARI,KC,17,14,0,-2.5,41.5
2014,14,LAC,NE,14,23,0,-4.0,53.0
2014,14,TEN,NYG,7,36,0,-3.0,46.5
2014,14,MIN,NYJ,30,24,0,4.5,40.5
2014,14,CIN,PIT,21,42,0,3.0,47.0
2014,14,PHI,SEA,14,24,0,-1.5,48.0
2014,14,LV,SF,24,13,0,-8.0,40.0
2014,14,WAS,LA,0,24,0,-2.5,44.5
2014,14,DET,TB,34,17,0,10.5,42.0
2014,14,GB,ATL,43,37,0,13.5,54.5
2014,15,LA,ARI,6,12,0,6.0,40.5
2014,15,CLE,CIN,0,30,0,2.5,44.0
2014,15,PHI,DAL,27,38,0,3.5,54.5
2014,15,LAC,DEN,10,22,0,-4.0,49.0
2014,15,BUF,GB,21,13,0,-3.5,49.5
2014,15,IND,HOU,17,10,0,7.0,49.0
2014,15,BAL,JAX,20,12,0,14.0,44.5
2014,15,NE,MIA,41,13,0,9.5,49.0
2014,15,DET,MIN,16,14,0,8.0,42.5
2014,15,TEN,NYJ,11,16,0,-3.5,42.0
2014,15,KC,LV,31,13,0,11.0,41.5
2014,15,ATL,PIT,20,27,0,-3.0,55.0
2014,15,SEA,SF,17,7,0,10.0,38.0
2014,15,CAR,TB,19,17,0,3.5,41.0
2014,15,NYG,WAS,24,13,0,7.0,46.5
2014,15,CHI,NO,15,31,0,-3.0,53.5
2014,16,JAX,TEN,21,13,0,4.0,39.0
2014,16,WAS,PHI,27,24,0,-7.0,51.0
2014,16,SF,LAC,35,38,0,2.0,40.5
2014,16,NO,ATL,14,30,0,6.0,56.0
2014,16,HOU,BAL,25,13,0,-6.0,42.0
2014,16,LV,BUF,26,24,0,-7.0,42.0
2014,16,CAR,CLE,17,13,0,6.0,40.0
2014,16,CHI,DET,14,20,0,-10.0,44.5
2014,16,TB,GB,3,20,0,-11.5,48.5
2014,16,DAL,IND,42,7,0,3.5,53.0
2014,16,PIT,KC,20,12,0,2.5,49.5
2014,16,MIA,MIN,37,35,0,4.5,42.0
2014,16,NYJ,NE,16,17,0,-10.0,47.0
2014,16,LA,NYG,27,37,0,7.0,43.5
2014,16,ARI,SEA,6,35,0,-9.5,36.5
2014,16,CIN,DEN,37,28,0,-3.5,47.0
2014,17,SF,ARI,20,17,0,6.0,38.0
2014,17,NE,BUF,9,17,0,4.5,43.5
2014,17,ATL,CAR,3,34,0,2.5,48.0
2014,17,MIN,CHI,13,9,0,7.0,47.0
2014,17,PIT,CIN,27,17,0,3.0,48.0
2014,17,BAL,CLE,20,10,0,14.0,40.0
2014,17,WAS,DAL,17,44,0,-6.0,47.5
2014,17,GB,DET,30,20,0,9.0,46.5
2014,17,TEN,IND,10,27,0,-7.5,46.5
2014,17,HOU,JAX,23,17,0,8.5,38.5
2014,17,TB,NO,20,23,0,-6.0,47.0
2014,17,MIA,NYJ,24,37,0,7.0,41.0
2014,17,DEN,LV,47,14,0,16.5,49.0
2014,17,NYG,PHI,26,34,0,-1.0,51.5
2014,17,KC,LAC,19,7,0,3.0,42.5
2014,17,SEA,LA,20,6,0,11.0,41.5
2014,18,CAR,ARI,27,16,0,5.5,37.5
2014,18,PIT,BAL,17,30,0,3.0,47.5
2014,18,IND,CIN,26,10,0,3.5,47.0
2014,18,DAL,DET,24,20,0,6.0,47.5
2014,19,NE,BAL,35,31,0,7.0,47.5
2014,19,SEA,CAR,31,17,0,13.5,40.0
2014,19,GB,DAL,26,21,0,5.5,52.5
2014,19,DEN,IND,13,24,0,9.5,53.5
2014,20,SEA,GB,28,22,0,8.5,44.5
2014,20,NE,IND,45,7,0,7.0,52.0
2014,21,SEA,NE,24,28,1,-1.0,47.0
2015,1,NE,PIT,28,21,0,7.5,51.0
2015,1,DEN,BAL,19,13,0,4.5,46.5
2015,1,JAX,CAR,9,20,0,-3.0,41.0
2015,1,LV,CIN,13,33,0,-3.0,43.0
2015,1,NYJ,CLE,31,10,0,3.5,39.0
2015,1,LAC,DET,33,28,0,3.5,45.5
2015,1,CHI,GB,23,31,0,-5.5,48.5
2015,1,BUF,IND,27,14,0,-1.0,44.5
2015,1,HOU,KC,20,27,0,-1.0,41.0
2015,1,WAS,MIA,10,17,0,-4.0,45.5
2015,1,ARI,NO,31,19,0,2.0,48.5
2015,1,DAL,NYG,27,26,0,7.0,52.0
2015,1,LA,SEA,34,31,0,-3.5,41.5
2015,1,TB,TEN,14,42,0,3.0,40.5
2015,1,SF,MIN,20,3,0,-2.5,42.5
2015,1,ATL,PHI,26,24,0,-3.5,55.0
2015,2,KC,DEN,24,31,0,3.0,42.0
2015,2,CHI,ARI,23,48,0,-2.0,45.5
2015,2,NYG,ATL,20,24,0,2.0,49.5
2015,2,LV,BAL,37,33,0,-6.0,42.0
2015,2,PHI,DAL,10,20,0,7.0,53.0
2015,2,MIN,DET,26,16,0,2.5,44.0
2015,2,CAR,HOU,24,17,0,3.0,41.0
2015,2,JAX,MIA,23,20,0,-5.0,42.5
2015,2,BUF,NE,32,40,0,2.0,45.0
2015,2,CIN,LAC,24,19,0,3.5,47.5
2015,2,GB,SEA,27,17,0,3.5,49.0
2015,2,PIT,SF,43,18,0,6.0,46.0
2015,2,WAS,LA,24,10,0,-3.0,41.0
2015,2,NO,TB,19,26,0,9.5,47.0
2015,2,CLE,TEN,28,14,0,1.0,41.0
2015,2,IND,NYJ,7,20,0,6.0,45.5
2015,3,NYG,WAS,32,21,0,3.0,45.0
2015,3,DAL,ATL,28,39,0,1.0,43.5
2015,3,MIA,BUF,14,41,0,1.0,43.5
2015,3,SEA,CHI,26,0,0,16.5,43.5
2015,3,BAL,CIN,24,28,0,2.5,45.5
2015,3,DET,DEN,12,24,0,-3.0,45.0
2015,3,TEN,IND,33,35,0,-3.0,46.5
2015,3,NE,JAX,51,17,0,14.5,48.5
2015,3,CAR,NO,27,22,0,10.0,43.0
2015,3,CLE,LV,20,27,0,3.5,43.5
2015,3,NYJ,PHI,17,24,0,3.0,47.0
2015,3,LA,PIT,6,12,0,1.5,48.5
2015,3,MIN,LAC,31,14,0,2.5,45.5
2015,3,ARI,SF,47,7,0,7.0,45.0
2015,3,HOU,TB,19,9,0,6.0,41.0
2015,3,GB,KC,38,28,0,4.5,47.0
2015,4,PIT,BAL,20,23,0,-3.0,44.0
2015,4,TB,CAR,23,37,0,-3.0,40.0
2015,4,LAC,CLE,30,27,0,4.5,44.5
2015,4,NO,DAL,26,20,0,3.0,48.0
2015,4,SF,GB,3,17,0,-7.5,48.0
2015,4,ATL,HOU,48,21,0,4.0,47.5
2015,4,IND,JAX,16,13,0,4.0,43.0
2015,4,CIN,KC,36,21,0,3.5,45.0
2015,4,DEN,MIN,23,20,0,7.0,43.5
2015,4,BUF,NYG,10,24,0,6.0,46.5
2015,4,MIA,NYJ,14,27,1,-2.5,42.0
2015,4,CHI,LV,22,20,0,-3.0,44.5
2015,4,WAS,PHI,23,20,0,-3.0,46.0
2015,4,ARI,LA,22,24,0,7.0,43.5
2015,4,SEA,DET,13,10,0,10.0,43.0
2015,5,HOU,IND,20,27,0,4.5,40.5
2015,5,DET,ARI,17,42,0,-4.5,46.0
2015,5,TEN,BUF,13,14,0,1.0,43.0
2015,5,KC,CHI,17,18,0,10.0,44.0
2015,5,BAL,CLE,30,33,0,6.0,43.0
2015,5,LV,DEN,10,16,0,-5.0,44.5
2015,5,TB,JAX,38,31,0,1.0,41.0
2015,5,DAL,NE,6,30,0,-8.0,51.0
2015,5,PHI,NO,39,17,0,6.5,49.5
2015,5,CIN,SEA,27,24,0,3.0,44.5
2015,5,NYG,SF,30,27,0,7.5,43.5
2015,5,GB,LA,24,10,0,8.5,45.0
2015,5,ATL,WAS,25,19,0,7.5,48.5
2015,5,LAC,PIT,20,24,0,4.0,45.5
2015,6,NO,ATL,31,21,0,-3.0,52.0
2015,6,PIT,ARI,25,13,0,-5.5,45.0
2015,6,SF,BAL,25,20,0,-2.5,43.5
2015,6,SEA,CAR,23,27,0,7.0,41.0
2015,6,DET,CHI,37,34,0,3.5,45.0
2015,6,BUF,CIN,21,34,0,-3.0,42.5
2015,6,CLE,DEN,23,26,0,-3.5,41.5
2015,6,JAX,HOU,20,31,0,2.5,43.5
2015,6,MIN,KC,16,10,0,3.5,43.0
2015,6,TEN,MIA,10,38,0,2.5,44.0
2015,6,IND,NE,27,34,0,-8.0,53.5
2015,6,GB,LAC,27,20,0,10.5,50.0
2015,6,NYJ,WAS,34,20,0,7.5,39.5
2015,6,PHI,NYG,27,7,0,3.5,50.5
2015,7,SF,SEA,3,20,0,-6.5,41.5
2015,7,TEN,ATL,7,10,0,-5.5,45.5
2015,7,JAX,BUF,34,31,1,-3.5,41.0
2015,7,LA,CLE,24,6,0,6.5,43.5
2015,7,NYG,DAL,27,20,0,3.0,44.5
2015,7,MIA,HOU,44,26,0,4.5,46.5
2015,7,DET,MIN,19,28,0,1.0,44.5
2015,7,IND,NO,21,27,0,5.5,52.5
2015,7,NE,NYJ,30,23,0,7.0,47.0
2015,7,LAC,LV,29,37,0,3.5,48.0
2015,7,CAR,PHI,27,16,0,3.0,46.0
2015,7,KC,PIT,23,13,0,4.0,41.5
2015,7,WAS,TB,31,30,0,3.0,42.0
2015,7,ARI,BAL,26,18,0,10.0,49.5
2015,8,NE,MIA,36,7,0,8.0,51.0
2015,8,CLE,ARI,20,34,0,-7.0,46.0
2015,8,PIT,CIN,10,16,0,1.0,49.0
2015,8,KC,DET,45,10,1,3.0,45.0
2015,8,DEN,GB,29,10,0,-2.5,46.0
2015,8,CHI,MIN,20,23,0,-1.0,43.5
2015,8,NO,NYG,52,49,0,3.0,51.5
2015,8,LV,NYJ,34,20,0,-3.0,43.5
2015,8,BAL,LAC,29,26,0,4.5,50.0
2015,8,DAL,SEA,12,13,0,-4.5,41.5
2015,8,LA,SF,27,6,0,8.0,41.0
2015,8,ATL,TB,20,23,0,8.0,47.5
2015,8,HOU,TEN,20,6,0,3.5,43.0
2015,8,CAR,IND,29,26,0,5.0,44.5
2015,9,CIN,CLE,31,10,0,13.0,45.5
2015,9,SF,ATL,17,16,0,-9.5,43.5
2015,9,IND,DEN,27,24,0,-3.5,45.0
2015,9,CAR,GB,37,29,0,-2.0,45.5
2015,9,NYJ,JAX,28,23,0,7.5,42.0
2015,9,BUF,MIA,33,17,0,4.0,44.0
2015,9,TB,NYG,18,32,0,-1.5,49.0
2015,9,PIT,LV,38,35,0,6.0,47.5
2015,9,DAL,PHI,27,33,0,-3.0,43.5
2015,9,MIN,LA,21,18,0,2.0,40.0
2015,9,NO,TEN,28,34,0,7.0,50.0
2015,9,NE,WAS,27,10,0,13.5,51.5
2015,9,LAC,CHI,19,22,0,3.5,49.0
2015,10,NYJ,BUF,17,22,0,2.5,41.5
2015,10,SEA,ARI,32,39,0,3.0,43.5
2015,10,TEN,CAR,10,27,0,-3.5,42.5
2015,10,LA,CHI,13,37,0,7.5,42.0
2015,10,PIT,CLE,30,9,0,7.0,43.5
2015,10,TB,DAL,10,6,0,-1.0,43.5
2015,10,GB,DET,16,18,0,10.5,50.0
2015,10,BAL,JAX,20,22,0,4.0,47.0
2015,10,DEN,KC,13,29,0,4.0,42.0
2015,10,PHI,MIA,19,20,0,5.5,49.0
2015,10,LV,MIN,14,30,0,3.0,44.0
2015,10,NYG,NE,26,27,0,-7.0,52.5
2015,10,WAS,NO,47,14,0,-1.0,52.0
2015,10,CIN,HOU,6,10,0,10.0,46.5
2015,11,JAX,TEN,19,13,0,3.0,41.5
2015,11,ARI,CIN,34,31,0,4.0,48.0
2015,11,MIA,DAL,14,24,0,-2.5,45.0
2015,11,CHI,DEN,15,17,0,-2.5,41.5
2015,11,MIN,GB,13,30,0,-1.0,45.0
2015,11,ATL,IND,21,24,0,3.5,47.5
2015,11,LAC,KC,3,33,0,-3.0,45.5
2015,11,HOU,NYJ,24,17,0,-4.0,40.0
2015,11,DET,LV,18,13,0,-2.0,50.0
2015,11,SEA,SF,29,13,0,14.0,40.0
2015,11,BAL,LA,16,13,0,3.0,41.0
2015,11,PHI,TB,17,45,0,7.0,46.0
2015,11,CAR,WAS,44,16,0,7.0,44.0
2015,11,NE,BUF,20,13,0,7.0,47.5
2015,12,DAL,CAR,14,33,0,-1.0,44.5
2015,12,GB,CHI,13,17,0,7.5,45.0
2015,12,DET,PHI,45,14,0,3.0,46.5
2015,12,SF,ARI,13,19,0,-7.5,45.0
2015,12,KC,BUF,30,22,0,4.5,41.0
2015,12,NYJ,MIA,38,20,0,4.5,44.0
2015,12,ATL,MIN,10,20,0,2.0,45.0
2015,12,DEN,NE,30,24,0,-2.5,43.0
2015,12,HOU,NO,24,6,0,3.5,50.5
2015,12,WAS,NYG,20,14,0,-1.0,47.5
2015,12,TEN,LV,21,24,0,-1.0,45.0
2015,12,SEA,PIT,39,30,0,3.0,46.5
2015,12,JAX,LAC,25,31,0,5.0,47.0
2015,12,CIN,LA,31,7,0,10.5,42.0
2015,12,IND,TB,25,12,0,3.0,46.5
2015,12,CLE,BAL,27,33,0,6.0,41.0
2015,13,DET,GB,23,27,0,-2.5,46.0
2015,13,LA,ARI,3,27,0,-3.5,43.0
2015,13,TB,ATL,23,19,0,1.0,46.5
2015,13,MIA,BAL,15,13,0,3.5,43.0
2015,13,NO,CAR,38,41,0,-5.5,50.5
2015,13,CLE,CIN,3,37,0,-7.5,44.0
2015,13,LAC,DEN,3,17,0,-6.0,45.0
2015,13,BUF,HOU,30,21,0,3.0,42.0
2015,13,PIT,IND,45,10,0,10.0,50.5
2015,13,TEN,JAX,42,39,0,3.0,43.5
2015,13,LV,KC,20,34,0,-3.0,45.5
2015,13,NYG,NYJ,20,23,0,-2.0,45.5
2015,13,NE,PHI,28,35,0,9.5,49.5
2015,13,MIN,SEA,7,38,0,-2.5,43.0
2015,13,CHI,SF,20,26,0,6.0,43.0
2015,13,WAS,DAL,16,19,0,2.0,43.0
2015,14,ARI,MIN,23,20,0,10.0,46.5
2015,14,CAR,ATL,38,0,0,8.5,45.5
2015,14,PHI,BUF,23,20,0,1.0,48.0
2015,14,GB,DAL,28,7,0,6.0,43.0
2015,14,LA,DET,21,14,0,-3.0,41.5
2015,14,JAX,IND,51,16,0,1.0,45.5
2015,14,HOU,NE,6,27,0,-4.0,46.0
2015,14,TB,NO,17,24,0,6.0,52.0
2015,14,DEN,LV,12,15,0,6.0,43.0
2015,14,CIN,PIT,20,33,0,1.0,49.0
2015,14,KC,LAC,10,3,0,11.5,42.0
2015,14,BAL,SEA,6,35,0,-10.5,42.0
2015,14,CLE,SF,24,10,0,2.5,43.0
2015,14,NYJ,TEN,30,8,0,8.0,43.0
2015,14,CHI,WAS,21,24,0,4.0,42.5
2015,14,MIA,NYG,24,31,0,-2.5,47.5
2015,15,LA,TB,31,23,0,1.0,41.0
2015,15,DAL,NYJ,16,19,0,-3.0,41.0
2015,15,PHI,ARI,17,40,0,-3.5,50.5
2015,15,JAX,ATL,17,23,0,2.0,47.5
2015,15,WAS,BUF,35,25,0,-2.5,46.0
2015,15,NYG,CAR,35,38,0,-4.5,46.5
2015,15,MIN,CHI,38,17,0,4.0,43.5
2015,15,SF,CIN,14,24,0,-7.0,41.0
2015,15,SEA,CLE,30,13,0,14.5,45.0
2015,15,PIT,DEN,34,27,0,7.5,45.5
2015,15,LV,GB,20,30,0,-4.0,47.0
2015,15,IND,HOU,10,16,0,2.5,42.0
2015,15,BAL,KC,14,34,0,-6.5,41.0
2015,15,LAC,MIA,30,14,0,1.0,46.5
2015,15,NE,TEN,33,16,0,14.5,48.0
2015,15,NO,DET,27,35,0,2.5,52.0
2015,16,LV,LAC,23,20,0,4.0,45.0
2015,16,PHI,WAS,24,38,0,3.5,48.0
2015,16,ATL,CAR,20,13,0,-7.0,45.5
2015,16,TB,CHI,21,26,0,3.0,44.0
2015,16,KC,CLE,17,13,0,11.5,42.5
2015,16,BUF,DAL,16,6,0,6.5,42.0
2015,16,ARI,GB,38,8,0,6.0,50.0
2015,16,TEN,HOU,6,34,0,-3.5,39.0
2015,16,MIA,IND,12,18,0,2.5,44.0
2015,16,NO,JAX,38,27,0,2.5,52.5
2015,16,NYJ,NE,26,20,0,-2.5,45.5
2015,16,MIN,NYG,49,17,0,7.0,44.5
2015,16,BAL,PIT,20,17,0,-11.0,47.5
2015,16,DET,SF,32,17,0,8.5,42.5
2015,16,SEA,LA,17,23,0,11.0,42.0
2015,16,DEN,CIN,20,17,0,3.5,39.0
2015,17,CIN,BAL,24,16,0,10.0,40.5
2015,17,CHI,DET,20,24,0,-2.5,45.0
2015,17,HOU,JAX,30,6,0,5.0,45.0
2015,17,GB,MIN,13,20,0,3.0,44.0
2015,17,MIA,NE,20,10,0,-10.0,46.5
2015,17,ATL,NO,17,20,0,6.0,53.5
2015,17,BUF,NYJ,22,17,0,-2.5,41.0
2015,17,KC,LV,23,17,0,6.5,43.5
2015,17,NYG,PHI,30,35,0,4.0,51.0
2015,17,CLE,PIT,12,28,0,-13.0,47.0
2015,17,DEN,LAC,27,20,0,10.0,42.0
2015,17,ARI,SEA,6,36,0,6.0,46.5
2015,17,SF,LA,19,16,0,-3.0,39.0
2015,17,CAR,TB,38,10,0,10.0,44.0
2015,17,IND,TEN,30,24,0,3.5,39.0
2015,17,DAL,WAS,23,34,0,3.0,41.0
2015,18,HOU,KC,0,30,0,-3.0,39.5
2015,18,CIN,PIT,16,18,0,-2.0,46.0
2015,18,WAS,GB,18,35,0,2.0,47.0
2015,18,MIN,SEA,9,10,0,-4.0,40.0
2015,19,ARI,GB,26,20,0,7.0,49.0
2015,19,NE,KC,27,20,0,6.0,44.0
2015,19,DEN,PIT,23,16,0,7.0,41.5
2015,19,CAR,SEA,31,24,0,2.5,41.5
2015,20,CAR,ARI,49,15,0,3.5,47.0
2015,20,DEN,NE,20,18,0,-2.5,45.0
2015,21,DEN,CAR,24,10,1,-4.5,43.0
2016,1,DEN,CAR,21,20,0,-3.0,40.5
2016,1,BAL,BUF,13,7,0,3.0,44.5
2016,1,HOU,CHI,23,14,0,5.5,43.0
2016,1,NYJ,CIN,22,23,0,1.0,42.0
2016,1,PHI,CLE,29,10,0,3.5,41.0
2016,1,IND,DET,35,39,0,2.5,51.5
2016,1,JAX,GB,23,27,0,-3.5,47.0
2016,1,SEA,MIA,12,10,0,10.5,43.5
2016,1,TEN,MIN,16,25,0,-2.5,40.0
2016,1,ARI,NE,21,23,0,9.0,44.5
2016,1,DAL,NYG,19,20,0,1.0,47.5
2016,1,NO,LV,34,35,0,2.5,50.0
2016,1,KC,LAC,33,27,0,6.5,45.5
2016,1,ATL,TB,24,31,0,2.5,46.5
2016,1,SF,LA,28,0,0,-2.5,44.0
2016,1,WAS,PIT,16,38,0,-2.5,49.0
2016,2,BUF,NYJ,31,37,0,1.5,40.5
2016,2,LV,ATL,28,35,0,4.0,47.5
2016,2,CLE,BAL,20,25,0,-4.0,42.0
2016,2,PIT,CIN,24,16,0,3.0,48.0
2016,2,WAS,DAL,23,27,0,3.5,47.0
2016,2,MIN,GB,17,14,0,-1.5,43.0
2016,2,DEN,IND,34,20,0,5.0,47.0
2016,2,LAC,JAX,38,14,0,3.0,47.5
2016,2,HOU,KC,19,12,0,-1.0,41.5
2016,2,NE,MIA,31,24,0,5.5,42.0
2016,2,NYG,NO,16,13,0,3.5,54.0
2016,2,LA,SEA,9,3,0,-5.5,38.0
2016,2,CAR,SF,46,27,0,12.0,44.5
2016,2,ARI,TB,40,7,0,7.5,49.5
2016,2,DET,TEN,15,16,0,6.0,48.0
2016,2,CHI,PHI,14,29,0,3.0,42.5
2016,3,NE,HOU,27,0,0,1.0,38.5
2016,3,BUF,ARI,33,18,0,-5.0,48.0
2016,3,JAX,BAL,17,19,0,-1.0,45.0
2016,3,DAL,CHI,31,17,0,6.5,45.0
2016,3,MIA,CLE,30,24,0,10.0,42.0
2016,3,CIN,DEN,17,29,0,3.5,42.0
2016,3,GB,DET,34,27,0,6.0,47.5
2016,3,TB,LA,32,37,0,3.5,40.5
2016,3,CAR,MIN,10,22,0,6.0,43.0
2016,3,KC,NYJ,24,3,0,3.0,44.5
2016,3,TEN,LV,10,17,0,-1.5,47.0
